Sound	*Index	Redirect	Channel	FileName	IsLocal	IsMusic	IsAmbientScene	IsAmbientEvent	IsUI	Volume Min	Volume Max	Pitch Min	Pitch Max	Group Size	Group Weight	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Falloff	LFEMix	3dSpread	Priority	Stream	Is2D	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3	HDOptOut	Delay	4841
monster_mephisto_taunt_1	4645	monster_mephisto_taunt_hd1	vo/eax/boss-dialog_sd	act3\monster\mephistotaunt1.flac	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_mephisto_taunt_2	4646		vo/eax/boss-dialog_sd	act3\monster\mephistotaunt2.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_radament_taunt_1	4647	monster_radament_taunt_hd1	vo/eax/boss-dialog_sd	act2\monster\radamenttaunt1.flac	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_radament_taunt_2	4648		vo/eax/boss-dialog_sd	act2\monster\radamenttaunt2.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_smith_taunt_1	4649	monster_smith_taunt_1_hd	vo/eax/boss-dialog_sd	act1\monster\smithtaunt2.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_smith_taunt_2	4650	monster_smith_taunt_2_hd	vo/eax/boss-dialog_sd	act1\monster\smithtaunt5.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_summoner_taunt_1	4651	monster_summoner_taunt_hd1	vo/eax/boss-dialog_sd	act2\monster\summonertaunt1.flac	1	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_summoner_taunt_2	4652		vo/eax/boss-dialog_sd	act2\monster\summonertaunt2.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_nihlathak_taunt_1	4653	monster_nihlathak_taunt_hd1	vo/eax/boss-dialog_sd	act5\nihlathak\nih_act5_q4_taunt1.flac	1	0	0	0	0	255	255	100	100	4	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_nihlathak_taunt_2	4654		vo/eax/boss-dialog_sd	act5\nihlathak\nih_act5_q4_taunt2.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_nihlathak_taunt_3	4655		vo/eax/boss-dialog_sd	act5\nihlathak\nih_act5_q4_taunt3.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
monster_nihlathak_taunt_4	4656		vo/eax/boss-dialog_sd	act5\nihlathak\nih_act5_q4_taunt4.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	15	0	255	1	0	1	1	0	-1	-1	-1	0	0	
music_caves	4657	music_caves_hd	music_sd	act1\caves.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	2956126	-1	-1	0	0	
music_crypt	4658	music_crypt_hd	music_sd	act1\crypt.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	6307840	-1	-1	0	0	
music_desert	4659	music_desert_hd	music_sd	act2\desert.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	9800000	-1	-1	0	0	
music_diablo	4660	music_diablo_hd	music_sd	act4\diablo.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_harem	4661	music_harem_hd	music_sd	act2\harem.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_jungle	4662	music_jungle_hd	music_sd	act3\jungle.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	3100000	7000000	-1	0	0	
music_kurast	4663	music_kurast_hd	music_sd	act3\kurast.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	7438000	-1	-1	0	0	
music_kurast_sewer	4664	music_kurast_sewer_hd	music_sd	act3\kurastsewer.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	6580000	-1	-1	0	0	
music_lair	4665	music_lair_hd	music_sd	act2\lair.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_mesa	4666	music_mesa_hd	music_sd	act4\mesa.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	6970000	-1	-1	0	0	
music_monastery	4667	music_monastery_hd	music_sd	act1\monastery.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	8354000	-1	-1	0	0	
music_options	4668		music_sd	common\options.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_sanctuary	4669	music_sanctuary_hd	music_sd	act2\sanctuary.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_sewer	4670	music_sewer_hd	music_sd	act2\sewer.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	5734000	-1	-1	0	0	
music_spider	4671	music_spider_hd	music_sd	act3\spider.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	4	0	25	0	255	1	1	0	0	1	4740000	-1	-1	0	0	
music_tombs	4672	music_tombs_hd	music_sd	act2\tombs.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	5630000	-1	-1	0	0	
music_town_1	4673	music_town_1_hd	music_sd	act1\town1.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	6004506	-1	-1	0	0	
music_town_2	4674	music_town_2_hd	music_sd	act2\town2.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_town_3	4675	music_town_3_hd	music_sd	act3\town3.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_town_4	4676	music_town_4_hd	music_sd	act4\town4.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	3060000	6000000	-1	0	0	
music_tristram	4677	music_tristram_hd	music_sd	act1\tristram.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	12763136	-1	-1	0	0	
music_valley	4678	music_valley_hd	music_sd	act2\valley.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_wilderness	4679	music_wilderness_hd	music_sd	act1\wild.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	6914048	13510656	-1	0	0	
music_xbaal	4680	music_xbaal_hd	music_sd	act5\baal.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	5802402	-1	-1	0	0	
music_xicecaves	4681	music_xicecaves_hd	music_sd	act5\icecaves.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	6095820	-1	-1	0	0	
music_xsiege	4682	music_xsiege_hd	music_sd	act5\siege.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	4587950	13745000	-1	0	0	
music_xtemple	4683	music_xtemple_hd	music_sd	act5\xtemple.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_xtown	4684	music_xtown_hd	music_sd	act5\xtown.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	6682492	-1	-1	0	0	
music_quest_andariel	4685	music_quest_andariel_hd	music/event_sd	act1\andarielaction.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_bloodraven	4686	music_quest_bloodraven_hd	music/event_sd	act1\bloodravenresolution.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_quest_compelling	4687	music_quest_compelling_hd	music/event_sd	act3\orbaction.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_den	4688	music_quest_den_hd	music/event_sd	act1\denofevilaction.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_forge	4689	music_quest_forge_hd	music/event_sd	act4\forgeaction.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_horadric	4690	music_quest_horadric_hd	music/event_sd	act2\horadricaction.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_izual	4691	music_quest_izual_hd	music/event_sd	act4\izualaction.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_mephisto	4692	music_quest_mephisto_hd	music/event_sd	act3\mefdeathaction.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_radament	4693	music_quest_radament_hd	music/event_sd	act2\radamentresolution.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
music_quest_tainted	4694	music_quest_tainted_hd	music/event_sd	act2\taintedsunaction.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_diablo	4695	music_quest_diablo_hd	music/event_sd	act4\diabloaction.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_baal	4696	music_quest_baal_hd	music/event_sd	act5\baalmusic.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_nihlathak	4697	music_quest_nihlathak_hd	music/event_sd	act5\nihlathakmusic.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
music_quest_shenk	4698	music_quest_shenk_hd	music/event_sd	act5\shenkmusic.flac	0	1	0	0	0	127	127	100	100	0	0	0	0	125	1	0	0	0	0	25	0	255	1	1	0	0	0	-1	-1	-1	0	0	
jukebox_music_group1	4699	jukebox_music_group_hd1	music/ui_sd	introedit.flac	0	1	0	0	0	160	160	100	100	8	0	0	0	75	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
jukebox_music_group2	4700		music/ui_sd	act5\icecaves.flac	0	1	0	0	0	160	160	100	100	0	0	0	0	75	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
jukebox_music_group3	4701		music/ui_sd	act5\xtemple.flac	0	1	0	0	0	160	160	100	100	0	0	0	0	75	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
jukebox_music_group4	4702		music/ui_sd	act2\desert.flac	0	1	0	0	0	160	160	100	100	0	0	0	0	75	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
jukebox_music_group5	4703		music/ui_sd	act2\sewer.flac	0	1	0	0	0	160	160	100	100	0	0	0	0	75	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
jukebox_music_group6	4704		music/ui_sd	act3\kurast.flac	0	1	0	0	0	160	160	100	100	0	0	0	0	75	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
jukebox_music_group7	4705		music/ui_sd	act3\kurastsewer.flac	0	1	0	0	0	160	160	100	100	0	0	0	0	75	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
jukebox_music_group8	4706		music/ui_sd	act4\diablo.flac	0	1	0	0	0	160	160	100	100	0	0	0	0	75	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
cursor_druid_select	4707	cursor_druid_select_hd	sfx/player-intro-selection_sd	cursor\intro\druid_select.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_druid_deselect	4708	cursor_druid_deselect_hd	sfx/player-intro-selection_sd	cursor\intro\druid_deselect.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_assassin_select	4709	cursor_assassin_select_hd	sfx/player-intro-selection_sd	cursor\intro\assassin_select.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_assassin_deselect	4710	cursor_assassin_deselect_hd	sfx/player-intro-selection_sd	cursor\intro\assassin_deselect.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
event_arcane_distant_1	4711	event_arcane_distant_hd1	sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_01.flac	0	0	0	1	0	255	255	100	100	13	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_2	4712		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_02.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_3	4713		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_03.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_4	4714		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_04.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_5	4715		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_05.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_6	4716		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_06.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_7	4717		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_07.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_8	4718		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_08.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_9	4719		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_09.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_10	4720		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_10.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_11	4721		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_11.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_12	4722		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_12.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
event_arcane_distant_13	4723		sfx/ambient/event-3d_sd	ambient\event\arcane_event_distant_13.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	3	20	100	20	0	0	1	0	0	-1	-1	-1	0	0	
scene_arcane	4724	scene_arcane_hd	sfx/ambient/scene-2d_sd	ambient\scene\scene_arcane.flac	0	0	1	0	0	70	70	100	100	0	0	1	12	12	0	0	0	0	1	25	0	100	1	1	0	0	0	-1	-1	-1	0	0	
cursor_fail	4725	cursor_fail_hd_1	sfx/cursor-ui_sd	cursor\cursor_fail.flac	0	0	0	0	1	255	255	100	100	0	0	0	0	0	1	0	0	0	1	0	120	100	0	0	0	0	0	-1	-1	-1	0	0	
npc_heal	4726	npc_heal_hd	sfx/ambient/shrines_sd	object\shrine\refill.flac	0	0	0	0	0	179	179	100	100	0	0	0	0	0	0	0	0	0	1	15	90	100	0	0	1	0	0	-1	-1	-1	0	0	
skeleton_neutral1	4727	skeleton_neutral_hd1	sfx/monster_hd	monster\Skeleton\skeleton_neutral1.flac	0	0	0	0	0	200	255	90	110	5	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
skeleton_neutral2	4728		sfx/monster_hd	monster\Skeleton\skeleton_neutral2.flac	0	0	0	0	0	200	255	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
skeleton_neutral3	4729		sfx/monster_hd	monster\Skeleton\skeleton_neutral3.flac	0	0	0	0	0	200	255	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
skeleton_neutral4	4730		sfx/monster_hd	monster\Skeleton\skeleton_neutral4.flac	0	0	0	0	0	200	255	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
skeleton_neutral5	4731		sfx/monster_hd	monster\Skeleton\skeleton_neutral5.flac	0	0	0	0	0	200	255	90	110	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
damage_dealt1	4732	damage_dealt_hd1	sfx/combat/impacts_sd	combat\impact\damage_dealt1.flac	0	0	0	0	0	179	179	100	100	6	0	0	0	0	0	1	0	4	1	0	90	255	0	0	0	0	0	-1	-1	-1	0	0	
damage_dealt2	4733		sfx/combat/impacts_sd	combat\impact\damage_dealt2.flac	0	0	0	0	0	179	179	100	100	0	0	0	0	0	0	1	0	4	1	0	90	255	0	0	0	0	0	-1	-1	-1	0	0	
damage_dealt3	4734		sfx/combat/impacts_sd	combat\impact\damage_dealt3.flac	0	0	0	0	0	179	179	100	100	0	0	0	0	0	0	1	0	4	1	0	90	255	0	0	0	0	0	-1	-1	-1	0	0	
damage_dealt4	4735		sfx/combat/impacts_sd	combat\impact\damage_dealt4.flac	0	0	0	0	0	179	179	100	100	0	0	0	0	0	0	1	0	4	1	0	90	255	0	0	0	0	0	-1	-1	-1	0	0	
damage_dealt5	4736		sfx/combat/impacts_sd	combat\impact\damage_dealt5.flac	0	0	0	0	0	179	179	100	100	0	0	0	0	0	0	1	0	4	1	0	90	255	0	0	0	0	0	-1	-1	-1	0	0	
damage_dealt6	4737		sfx/combat/impacts_sd	combat\impact\damage_dealt6.flac	0	0	0	0	0	179	179	100	100	0	0	0	0	0	0	1	0	4	1	0	90	255	0	0	0	0	0	-1	-1	-1	0	0	
desecrated_enter	4738	desecrated_enter_hd	sfx/ambient/event-3d_sd	quest\desecrated_enter.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	15	0	255	1	0	0	1	0	-1	-1	-1	0	0	
music_desecrated	4739	music_desecrated_hd	music_sd	common\options.flac	0	1	0	0	0	127	127	100	100	0	0	1	125	125	1	0	0	0	0	25	0	255	1	1	0	0	1	-1	-1	-1	0	0	
warlock_hit_1	4740	warlock_gethit_hd_1	vo/eax/player-gethit_sd	combat\player\warlock\soft1.flac	0	0	0	0	0	255	255	100	100	5	0	0	0	0	1	0	0	0	1	0	0	100	0	0	1	0	0	-1	-1	-1	0	0	
warlock_hit_2	4741		vo/eax/player-gethit_sd	combat\player\warlock\soft3.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	0	0	100	0	0	1	0	0	-1	-1	-1	0	0	
warlock_hit_3	4742		vo/eax/player-gethit_sd	combat\player\warlock\soft5.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	0	0	100	0	0	1	0	0	-1	-1	-1	0	0	
warlock_hit_4	4743		vo/eax/player-gethit_sd	combat\player\warlock\hard1.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	0	0	100	0	0	1	0	0	-1	-1	-1	0	0	
warlock_hit_5	4744		vo/eax/player-gethit_sd	combat\player\warlock\hard6.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	0	0	100	0	0	1	0	0	-1	-1	-1	0	0	
warlock_death_1	4745	warlock_death_hd_1	sfx/combat/player_sd	combat\player\warlock\death1.flac	0	0	0	0	0	255	255	100	100	2	0	0	0	0	1	0	0	0	1	0	0	100	0	0	1	0	0	-1	-1	-1	0	0	
warlock_death_2	4746		sfx/combat/player_sd	combat\player\warlock\death3.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	0	0	100	0	0	1	0	0	-1	-1	-1	0	0	
warlock_death_3	4747		sfx/combat/player_sd	none.flac	0	0	0	0	0	0	0	100	100	0	0	0	0	0	1	0	0	0	1	0	0	100	0	0	1	0	0	-1	-1	-1	0	0	
warlock_cantcarry_1	4748	warlock_cantcarry_hd1	vo/eax/player-dialog_sd	common\warlock\war_cantcarry.flac	1	0	0	0	0	112	112	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_cantcarry_2	4749		vo/eax/player-dialog_sd	common\warlock\war_overburdened.flac	1	0	0	0	0	112	112	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_cantuseyet	4750	warlock_cantuseyet_hd	vo/eax/player-dialog_sd	common\warlock\war_cantuseyet.flac	1	0	0	0	0	112	112	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_a_1	4751	warlock_chat_a_hd1	vo/eax/player-dialog_sd	common\warlock\war_help.flac	1	0	0	0	0	112	112	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_a_2	4752		vo/eax/player-dialog_sd	common\warlock\war_helpme.flac	1	0	0	0	0	112	112	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_b_1	4753	warlock_chat_b_hd1	vo/eax/player-dialog_sd	common\warlock\war_followme.flac	1	0	0	0	0	112	112	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_b_2	4754		vo/eax/player-dialog_sd	common\warlock\war_comeon.flac	1	0	0	0	0	112	112	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_c_1	4755	warlock_chat_c_hd1	vo/eax/player-dialog_sd	common\warlock\war_thisisforyou.flac	1	0	0	0	0	112	112	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_c_2	4756		vo/eax/player-dialog_sd	common\warlock\war_thisisyours.flac	1	0	0	0	0	112	112	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_d_1	4757	warlock_chat_d_hd1	vo/eax/player-dialog_sd	common\warlock\war_thanks.flac	1	0	0	0	0	112	112	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_d_2	4758		vo/eax/player-dialog_sd	common\warlock\war_thankyou.flac	1	0	0	0	0	112	112	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_e_1	4759	warlock_chat_e_hd1	vo/eax/player-dialog_sd	common\warlock\war_forgiveme.flac	1	0	0	0	0	112	112	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_e_2	4760		vo/eax/player-dialog_sd	common\warlock\war_oops.flac	1	0	0	0	0	112	112	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_f_1	4761	warlock_chat_f_hd1	vo/eax/player-dialog_sd	common\warlock\war_bye.flac	1	0	0	0	0	112	112	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_f_2	4762		vo/eax/player-dialog_sd	common\warlock\war_goodbye.flac	1	0	0	0	0	112	112	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_g_1	4763	warlock_chat_g_hd1	vo/eax/player-dialog_sd	common\warlock\war_die.flac	1	0	0	0	0	112	112	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_g_2	4764		vo/eax/player-dialog_sd	common\warlock\war_timetodie.flac	1	0	0	0	0	112	112	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_h_1	4765	warlock_chat_h_hd1	vo/eax/player-dialog_sd	common\warlock\war_runaway.flac	1	0	0	0	0	112	112	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
warlock_chat_h_2	4766		vo/eax/player-dialog_sd	common\warlock\war_run.flac	1	0	0	0	0	112	112	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
